timestamp,temperature,humidity,light,label
2025-04-12 21:24:00,31.809503836198132,46.215350330447286,93,0
2025-04-12 21:29:00,29.410007173505075,41.335991374525584,75,0
2025-04-12 21:34:00,29.281360026091942,39.43826248519037,95,0
2025-04-12 21:39:00,31.084441894216162,40.475074785905576,95,0
2025-04-12 21:44:00,32.929501048374725,54.48666898053376,130,0
2025-04-12 21:49:00,31.256325526632555,37.21651042583434,51,0
2025-04-12 21:54:00,29.734692805575833,40.24150493706569,75,0
2025-04-12 21:59:00,27.60535508343142,40.273445291719,68,0
2025-04-12 22:04:00,30.523271677996544,55.267907393469365,107,0
2025-04-12 22:09:00,28.047458332989308,47.50922468855207,142,0
2025-04-12 22:14:00,30.843778784969654,51.01920420545693,73,0
2025-04-12 22:19:00,31.14696676321766,35.52159683488078,118,0
2025-04-12 22:24:00,33.20516661443745,48.39839031429001,55,0
2025-04-12 22:29:00,33.48975605803215,40.59906373583598,145,0
2025-04-12 22:34:00,30.39028731328671,38.74769711266352,136,0
2025-04-12 22:39:00,29.921567859571756,55.784730857105984,94,0
2025-04-12 22:44:00,31.363961100214325,56.02549023410125,72,0
2025-04-12 22:49:00,31.490965027114353,55.439051695497255,57,0
2025-04-12 22:54:00,28.53992736209206,50.12287843859428,120,0
2025-04-12 22:59:00,27.607732519091055,46.2120222375911,50,0
2025-04-12 23:04:00,31.74574216465345,49.299581827276256,126,0
2025-04-12 23:09:00,29.26810146013569,46.569590060183195,92,0
2025-04-12 23:14:00,32.07861600957293,44.48237031153858,131,0
2025-04-12 23:19:00,30.118228242948533,44.57422406036658,102,0
2025-04-12 23:24:00,29.840416964269206,52.8419698432307,86,0
2025-04-12 23:29:00,28.405720864023714,51.03265973749724,128,0
2025-04-12 23:34:00,29.391759383112895,35.851516788169434,95,0
2025-04-12 23:39:00,28.775291427569353,37.38512819321057,146,0
2025-04-12 23:44:00,32.016292911440104,38.60949341149852,107,0
2025-04-12 23:49:00,29.761539341426793,43.25254341914904,99,0
2025-04-12 23:54:00,30.535094103547085,40.965775019725186,120,0
2025-04-12 23:59:00,31.975868697513977,44.346617559184466,62,0
2025-04-13 00:04:00,29.95797271147726,41.51198682636066,137,0
2025-04-13 00:09:00,32.077559365611876,46.62477760784561,72,0
2025-04-13 00:14:00,31.573144383948755,30.0,106,0
2025-04-13 00:19:00,30.105572667063914,39.94745965521916,140,0
2025-04-13 00:24:00,29.244677323838882,43.3350796386063,105,0
2025-04-13 00:29:00,28.328656596122848,44.67227958464819,60,0
2025-04-13 00:34:00,26.85657188780393,54.3753509940124,117,0
2025-04-13 00:39:00,29.596990674036302,40.48476070566501,68,0
2025-04-13 00:44:00,31.257134563634732,39.27373381257865,81,0
2025-04-13 00:49:00,29.73905943763251,43.93225089675577,96,0
2025-04-13 00:54:00,30.007713565636216,43.047522532390516,139,0
2025-04-13 00:59:00,28.962145789072025,46.56659766899922,70,0
2025-04-13 01:04:00,31.148873330941843,53.36755471321291,148,0
2025-04-13 01:09:00,31.205094907561463,44.59445941573557,144,0
2025-04-13 01:14:00,33.155434408988825,44.74251327393099,77,0
2025-04-13 01:19:00,30.56678837049324,40.05523565164965,101,0
2025-04-13 01:24:00,31.780804963840666,32.80730651154205,120,0
2025-04-13 01:29:00,29.395256041055717,52.023781515188105,73,0
2025-04-13 01:34:00,31.02022515111139,52.452722587325795,50,0
2025-04-13 01:39:00,29.85160114723148,45.758458604329704,146,0
2025-04-13 01:44:00,27.47187359329506,56.091104855076665,112,0
2025-04-13 01:49:00,35.3048481381669,46.06083064632842,150,0
2025-04-13 01:54:00,28.582840160969862,44.43091388168033,144,0
2025-04-13 01:59:00,28.040947313837016,42.37652248094491,98,0
2025-04-13 02:04:00,31.285115158641172,40.414137809778545,149,0
2025-04-13 02:09:00,28.02923221383975,49.002520157118816,88,0
2025-04-13 02:14:00,29.997097131625104,48.01250124585076,66,0
2025-04-13 02:19:00,32.20822801196743,40.03391203215241,137,0
2025-04-13 02:24:00,31.46199845266812,53.785569117336635,126,0
2025-04-13 02:29:00,31.705604770929348,49.70453368077165,134,0
2025-04-13 02:34:00,32.03480124922534,50.166542230714455,144,0
2025-04-13 02:39:00,28.994935265813712,49.24508885578217,130,0
2025-04-13 02:44:00,30.312373895394085,36.939596672712526,128,0
2025-04-13 02:49:00,30.762905149241735,50.31514081164823,104,0
2025-04-13 02:54:00,28.85429049570881,49.47177528156847,59,0
2025-04-13 02:59:00,30.177683528982453,40.19543069462546,119,0
2025-04-13 03:04:00,30.636021760215094,40.78714210460346,70,0
2025-04-13 03:09:00,32.2250875711386,38.29527219537853,112,0
2025-04-13 03:14:00,26.73552929049218,43.86769829876869,122,0
2025-04-13 03:19:00,30.485974091745867,36.9075588466482,122,0
2025-04-13 03:24:00,34.26476969221919,42.89330786000073,53,0
2025-04-13 03:29:00,32.423412912359346,43.86151204939779,72,0
2025-04-13 03:34:00,30.125042025452917,40.505637374773144,112,0
2025-04-13 03:39:00,28.64970480758557,50.84296530524941,56,0
2025-04-13 03:44:00,31.70719346625503,44.67207953516328,101,0
2025-04-13 03:49:00,30.70852446952569,37.13138479735325,107,0
2025-04-13 03:54:00,27.160146421247916,44.40659243891188,77,0
2025-04-13 03:59:00,29.640545384220307,44.81669281483056,114,0
2025-04-13 04:04:00,30.25202268914187,44.8981551010623,134,0
2025-04-13 04:09:00,31.345513602871968,49.11797916132396,115,0
2025-04-13 04:14:00,31.630700007872733,55.11306957257367,66,0
2025-04-13 04:19:00,30.065138480339417,38.0242703265229,135,0
2025-04-13 04:24:00,30.03610803346839,55.27987460021985,122,0
2025-04-13 04:29:00,27.757917982250852,54.72840000360411,139,0
2025-04-13 04:34:00,30.889381400320413,43.281727700030956,69,0
2025-04-13 04:39:00,30.396562884683927,49.08112948714003,73,0
2025-04-13 04:44:00,30.21836341583699,46.24305103044365,129,0
2025-04-13 04:49:00,29.90404887205273,42.55028762751151,84,0
2025-04-13 04:54:00,32.18466222202936,50.01440480908572,91,0
2025-04-13 04:59:00,31.095491998651717,46.13252027026118,150,0
2025-04-13 05:04:00,32.03718740705307,39.400005371013556,61,0
2025-04-13 05:09:00,26.505562939044765,39.924292350692795,132,0
2025-04-13 05:14:00,29.78779829363892,41.282820800814115,91,0
2025-04-13 05:19:00,31.20809456465308,56.52435832077238,62,0
2025-04-13 05:24:00,30.09386668925565,44.26798183261134,111,0
2025-04-13 05:29:00,29.405714767398678,48.60467169253264,106,0
2025-04-13 05:34:00,30.78410089343838,39.34632553998854,117,0
2025-04-13 05:39:00,28.285924382538628,49.03294948166682,112,0
2025-04-13 05:44:00,27.991580710212908,49.34991895854384,136,0
2025-04-13 05:49:00,28.321404966008913,42.31080045726439,144,0
2025-04-13 05:54:00,33.108367419842416,42.418484668488006,138,0
2025-04-13 05:59:00,30.224806142442752,36.86283491756183,144,0
2025-04-13 06:04:00,30.251078790315574,44.73099147632904,510,0
2025-04-13 06:09:00,27.91473225686776,44.453680285991666,677,0
2025-04-13 06:14:00,30.014143382127397,53.9174858015261,557,0
2025-04-13 06:19:00,31.47194576483274,50.731589321628334,680,0
2025-04-13 06:24:00,27.77300804931512,47.961607479870956,560,0
2025-04-13 06:29:00,30.104036713854953,46.59200249822407,369,0
2025-04-13 06:34:00,31.41779991262482,44.01684992162278,319,0
2025-04-13 06:39:00,29.806643169531267,43.58185814097942,763,0
2025-04-13 06:44:00,30.15135447422421,47.70154360651569,491,0
2025-04-13 06:49:00,29.855141395484015,52.44213398052288,408,0
2025-04-13 06:54:00,28.955432089146708,40.40182302454909,506,0
2025-04-13 06:59:00,33.44968767467784,49.190258209967496,426,0
2025-04-13 07:04:00,31.75924151062928,46.7322082407027,532,0
2025-04-13 07:09:00,32.98004565223779,40.97186568709384,669,0
2025-04-13 07:14:00,27.506800075167572,49.4815832863873,461,0
2025-04-13 07:19:00,31.29728459269634,42.34438578418543,449,0
2025-04-13 07:24:00,30.498908766568956,47.460577067906875,380,0
2025-04-13 07:29:00,30.376256817389383,49.6787556453131,706,0
2025-04-13 07:34:00,31.844995779784657,41.78070708514352,736,0
2025-04-13 07:39:00,28.201077307944445,44.09473864688471,544,0
2025-04-13 07:44:00,31.442284836930305,38.277470851166235,378,0
2025-04-13 07:49:00,28.301251366836937,42.07780146947761,637,0
2025-04-13 07:54:00,33.42123971163922,48.38675213832214,316,0
2025-04-13 07:59:00,31.467730962615,35.70776005359392,592,0
2025-04-13 08:04:00,33.43626466720438,48.502216469961496,727,0
2025-04-13 08:09:00,31.878004423938357,47.89761098851697,309,0
2025-04-13 08:14:00,29.735109809521038,47.073786783095485,626,0
2025-04-13 08:19:00,31.66148241884964,44.14022670067393,417,0
2025-04-13 08:24:00,30.50678309203183,39.04546874194674,364,0
2025-04-13 08:29:00,30.722719869216796,43.2114951787703,602,0
2025-04-13 08:34:00,30.80107387228725,43.787714156889656,625,0
2025-04-13 08:39:00,32.49420763834373,36.39226061204941,381,0
2025-04-13 08:44:00,30.980632523521415,49.01010289078846,606,0
2025-04-13 08:49:00,29.430824099404518,38.46561156575595,774,0
2025-04-13 08:54:00,30.772319636095794,46.55514249171731,378,0
2025-04-13 08:59:00,31.82391505501669,50.51409631272384,362,0
2025-04-13 09:04:00,31.859122124102107,51.79755654337838,495,0
2025-04-13 09:09:00,30.50067348456868,40.7734051802137,534,0
2025-04-13 09:14:00,32.3545632143047,35.87288315241504,315,0
2025-04-13 09:19:00,29.296666572659948,45.98658213462584,669,0
2025-04-13 09:24:00,27.666973249992775,52.248052021102495,598,0
2025-04-13 09:29:00,29.68839371909203,42.236453407372856,345,0
2025-04-13 09:34:00,27.76250764975546,42.65027634115783,705,0
2025-04-13 09:39:00,32.808909065485715,47.83675944209828,519,0
2025-04-13 09:44:00,30.88901566903899,49.53135729746753,636,0
2025-04-13 09:49:00,32.373318521566404,52.23698402095932,538,0
2025-04-13 09:54:00,27.578670598790726,49.094146079046865,488,0
2025-04-13 09:59:00,32.23778955024514,33.88974504106271,641,0
2025-04-13 10:04:00,28.220132113355362,37.35554221910815,479,0
2025-04-13 10:09:00,31.2893222728185,45.60862008760601,621,0
2025-04-13 10:14:00,30.615599156869795,39.57391885995568,708,0
2025-04-13 10:19:00,30.296963443588545,47.298326444103836,622,0
2025-04-13 10:24:00,32.991383148661534,41.623613449012566,410,0
2025-04-13 10:29:00,31.62545543256261,49.83439551184769,689,0
2025-04-13 10:34:00,29.044216032470615,42.364234403138745,441,0
2025-04-13 10:39:00,31.75441221161649,38.42778637071089,622,0
2025-04-13 10:44:00,30.966000302924044,44.91542679845048,787,0
2025-04-13 10:49:00,31.034828240809695,43.01097805540865,679,0
2025-04-13 10:54:00,27.815519780761544,45.86508082898193,773,0
2025-04-13 10:59:00,32.508292437200474,42.59150142444434,686,0
2025-04-13 11:04:00,28.70024914317613,47.07269365139807,403,0
2025-04-13 11:09:00,31.34718987967142,39.19043056418913,736,0
2025-04-13 11:14:00,29.080149017001013,45.7773268813813,712,0
2025-04-13 11:19:00,31.469849277655893,50.81886789402262,382,0
2025-04-13 11:24:00,33.140691343288275,43.467891886936904,717,0
2025-04-13 11:29:00,35.281948054312046,41.08088495478454,715,0
2025-04-13 11:34:00,29.590575367132452,40.0235121579737,694,0
2025-04-13 11:39:00,32.94909326511887,40.14799298353252,748,0
2025-04-13 11:44:00,31.406751777082345,40.38593864060154,312,0
2025-04-13 11:49:00,30.989612406494505,52.3311882574182,348,0
2025-04-13 11:54:00,31.466794741300763,44.99685752725975,544,0
2025-04-13 11:59:00,30.72255007235187,45.534519570891895,740,0
2025-04-13 12:04:00,30.124048543849437,48.979873529173815,768,0
2025-04-13 12:09:00,31.00341591292486,52.75321667776059,772,0
2025-04-13 12:14:00,34.336194776886316,41.82659200975798,674,0
2025-04-13 12:19:00,33.35453811877507,50.688372069616584,752,0
2025-04-13 12:24:00,29.658702947454394,45.183643434752774,344,0
2025-04-13 12:29:00,32.12050639920324,44.13643823497049,534,0
2025-04-13 12:34:00,29.542778068076487,51.27395060098301,732,0
